Contig	GS	EFP	BM	GN	EK	EHH
BM3_k141_2540624	0	0	1	0	0	0
BM3_k141_2540796	0	0	1	0	0	0
BM3_k141_2540969	0	0	1	0	0	0
BM3_k141_2541396	0	0	1	0	0	0
BM3_k141_2541915	0	0	1	0	0	0
BM3_k141_2541936	0	0	1	0	0	0
BM3_k141_2541955	0	0	0	0	0	0
BM3_k141_25420	0	0	1	0	0	0
BM3_k141_2542020	0	0	1	0	0	0
BM3_k141_2542082	0	0	1	0	0	0
BM3_k141_2542227	0	0	1	0	0	0
BM3_k141_2542409	0	0	1	0	0	0
BM3_k141_254244	0	0	1	0	0	0
BM3_k141_2542530	0	0	1	0	0	0
BM3_k141_254271	0	0	1	0	0	0
BM3_k141_2543000	0	0	1	0	0	1
BM3_k141_2543423	0	0	1	0	0	0
BM3_k141_2543531	0	0	1	0	0	0
BM3_k141_2543604	0	0	1	0	0	0
BM3_k141_2543766	0	0	1	0	0	0
BM3_k141_2543918	0	0	1	0	0	0
BM3_k141_2543980	0	0	1	0	0	0
BM3_k141_2544029	0	0	1	0	0	0
BM3_k141_2544202	0	0	1	0	0	0
BM3_k141_2544420	0	0	1	0	0	0
BM3_k141_2544580	0	0	1	0	0	0
BM3_k141_254461	0	0	1	0	0	0
BM3_k141_2544749	0	0	1	0	0	0
BM3_k141_2544914	0	0	1	0	0	0
BM3_k141_254492	0	0	1	0	0	0
BM3_k141_2544974	0	0	1	0	0	0
BM3_k141_254530	0	0	1	0	0	0
BM3_k141_2545429	0	0	1	0	0	0
BM3_k141_2545589	0	0	1	0	0	0
BM3_k141_2545619	0	0	1	0	0	0
BM3_k141_2545749	0	0	1	0	0	0
BM3_k141_2546108	0	0	1	0	0	0
BM3_k141_2546794	0	0	1	0	0	0
BM3_k141_2547146	0	0	1	0	0	0
BM3_k141_2547250	0	0	1	0	0	0
BM3_k141_2547399	0	0	1	0	0	0
BM3_k141_2547492	0	0	1	0	0	0
BM3_k141_2547530	0	0	1	0	0	0
BM3_k141_2547620	0	0	1	0	0	0
BM3_k141_2547811	0	0	1	0	0	0
BM3_k141_254823	0	0	1	0	0	0
BM3_k141_2548570	0	0	1	0	0	0
BM3_k141_2548586	0	0	1	0	0	0
BM3_k141_254867	0	0	1	0	0	0
BM3_k141_2548746	0	0	1	0	0	0
BM3_k141_2548846	0	0	1	0	0	0
BM3_k141_254885	0	0	1	0	0	0
BM3_k141_2548952	0	0	1	0	0	0
BM3_k141_2548965	0	0	1	0	0	0
BM3_k141_2548977	0	0	1	0	0	0
BM3_k141_2549237	0	0	0	0	0	0
BM3_k141_2549643	0	0	1	0	0	0
BM3_k141_254978	0	0	1	0	0	0
BM3_k141_2549954	0	0	1	0	0	0
BM3_k141_255000	0	0	1	0	0	0
BM3_k141_2550023	0	0	1	0	0	0
BM3_k141_2550030	0	0	1	0	0	0
BM3_k141_2550186	0	0	1	0	0	0
BM3_k141_2550656	0	0	1	0	0	0
BM3_k141_2550683	0	0	1	0	0	0
BM3_k141_2551276	0	0	1	0	0	0
BM3_k141_2551539	0	0	1	0	0	0
BM3_k141_2551828	0	0	1	0	0	0
BM3_k141_2552197	0	0	1	0	0	0
BM3_k141_2552382	0	0	1	0	0	0
BM3_k141_2552386	0	0	1	0	0	0
BM3_k141_2552578	0	0	1	0	0	0
BM3_k141_2552666	0	0	1	0	0	0
BM3_k141_2552727	0	0	1	0	0	0
BM3_k141_2552945	0	0	1	0	0	0
BM3_k141_2553261	0	0	1	0	0	0
BM3_k141_2553434	0	0	1	0	0	0
BM3_k141_2553985	0	0	1	0	0	0
BM3_k141_2554249	0	0	1	0	0	0
BM3_k141_2554348	0	0	1	0	0	0
BM3_k141_2554460	0	0	1	0	0	0
BM3_k141_2554466	0	0	1	0	0	0
BM3_k141_2554925	0	0	1	0	0	0
BM3_k141_2555288	0	0	1	0	0	0
BM3_k141_2555469	0	0	1	0	0	0
BM3_k141_2555480	0	0	1	0	0	0
BM3_k141_2555994	0	0	1	0	0	0
BM3_k141_255631	0	0	1	0	0	0
BM3_k141_2556575	0	0	1	0	0	0
BM3_k141_2557020	0	0	1	0	0	0
BM3_k141_2557176	0	0	1	0	0	0
BM3_k141_2557446	0	0	1	0	0	0
BM3_k141_2557504	0	0	1	0	0	0
BM3_k141_2557598	0	0	1	0	0	0
BM3_k141_2557635	0	0	1	0	0	0
BM3_k141_2558164	0	0	1	0	0	0
BM3_k141_2558174	0	0	1	0	0	0
BM3_k141_2558400	0	0	1	0	0	0
BM3_k141_2558667	0	0	1	0	0	0
BM3_k141_2558992	0	0	1	0	0	0
BM3_k141_2559048	0	0	1	0	0	0
BM3_k141_2559078	0	0	1	0	0	0
BM3_k141_2559096	0	0	0	0	0	0
BM3_k141_2559107	0	0	1	0	0	0
BM3_k141_2559425	0	0	1	0	0	0
BM3_k141_2559549	0	0	1	0	0	0
BM3_k141_2559820	0	0	1	0	0	0
BM3_k141_2559937	0	0	1	0	0	0
BM3_k141_2560125	0	0	1	0	0	0
BM3_k141_2560482	0	0	1	0	0	0
BM3_k141_2561115	0	0	1	0	0	0
BM3_k141_256116	0	0	1	0	0	0
BM3_k141_2561386	0	0	1	0	0	0
BM3_k141_256149	0	0	1	0	0	0
BM3_k141_256158	0	0	0	0	0	0
BM3_k141_2561588	0	0	1	0	0	0
BM3_k141_2561695	0	0	1	0	0	0
BM3_k141_2561756	0	0	1	0	0	0
BM3_k141_2561927	0	0	1	0	0	0
BM3_k141_2561964	0	0	1	0	0	0
BM3_k141_2562058	0	0	1	0	0	0
BM3_k141_256206	0	0	1	0	0	0
BM3_k141_2562076	0	0	1	0	0	0
BM3_k141_2562114	0	0	1	0	0	0
BM3_k141_2562244	0	0	1	0	0	0
BM3_k141_2562443	0	0	1	0	0	0
BM3_k141_2562501	0	0	1	0	0	0
BM3_k141_2562649	0	0	1	0	0	0
BM3_k141_2562683	0	0	1	0	0	0
BM3_k141_2562848	0	0	1	0	0	0
BM3_k141_2562976	0	0	1	0	0	0
BM3_k141_2563114	0	0	1	0	0	0
BM3_k141_2563143	0	0	1	0	0	0
BM3_k141_2563237	0	0	1	0	0	0
BM3_k141_2563377	0	0	1	0	0	0
BM3_k141_2563423	0	0	0	0	0	0
BM3_k141_2563556	0	0	1	0	0	0
BM3_k141_2563706	0	0	1	0	0	0
BM3_k141_2563857	1	0	1	0	0	0
BM3_k141_2563858	0	0	1	0	0	0
BM3_k141_2564236	0	0	1	0	0	0
BM3_k141_2564711	0	0	1	0	0	0
BM3_k141_2564908	0	0	1	0	0	0
BM3_k141_2564916	0	0	1	0	0	0
BM3_k141_2564961	0	0	1	0	0	0
BM3_k141_2564963	0	0	1	0	0	0
BM3_k141_2564986	0	0	1	0	0	0
BM3_k141_2565203	0	0	1	0	0	0
BM3_k141_2565237	0	0	1	0	0	0
BM3_k141_2565257	0	0	1	0	0	0
BM3_k141_2565319	0	0	1	0	0	0
BM3_k141_2565854	0	0	1	0	0	0
BM3_k141_2566250	0	0	1	0	0	0
BM3_k141_256628	0	0	1	0	0	0
BM3_k141_2566324	0	0	1	0	0	0
BM3_k141_2566330	0	0	1	0	0	0
BM3_k141_2566488	0	0	1	0	0	0
BM3_k141_2566537	0	0	1	0	0	0
BM3_k141_2566545	0	0	1	0	0	0
BM3_k141_2566879	0	0	1	0	0	0
BM3_k141_2566906	0	0	1	0	0	0
BM3_k141_2567039	0	0	1	0	0	0
BM3_k141_2567318	0	0	1	0	0	0
BM3_k141_2567499	0	0	1	0	0	0
BM3_k141_25680	0	0	1	0	0	0
BM3_k141_2568016	0	0	1	0	0	0
BM3_k141_2568120	0	0	1	0	0	0
BM3_k141_2568123	0	0	1	0	0	0
BM3_k141_2568410	0	0	1	0	0	0
BM3_k141_2568456	0	0	1	0	0	0
BM3_k141_2568653	0	0	1	0	0	0
BM3_k141_2568661	0	0	1	0	0	0
BM3_k141_2568774	0	0	1	0	0	0
BM3_k141_2568775	0	0	1	0	0	0
BM3_k141_2568845	0	0	1	0	0	0
BM3_k141_2569152	0	0	1	0	0	0
BM3_k141_2569226	0	0	1	0	0	0
BM3_k141_2569249	0	0	1	0	0	0
BM3_k141_2569308	0	0	1	0	0	0
BM3_k141_2569391	0	0	1	0	0	0
BM3_k141_2569814	0	0	1	0	0	0
BM3_k141_2569871	0	0	1	0	0	0
BM3_k141_2569937	0	0	1	0	0	0
BM3_k141_2569984	0	0	1	0	0	0
BM3_k141_2570166	0	0	1	0	0	0
BM3_k141_2570210	0	0	1	0	0	0
BM3_k141_2570635	0	0	1	0	0	0
BM3_k141_2570768	0	0	1	0	0	0
BM3_k141_2571006	0	0	1	0	0	0
BM3_k141_2571010	0	0	1	0	0	0
BM3_k141_2571107	0	0	1	0	0	0
BM3_k141_2571228	0	0	1	0	0	0
BM3_k141_2571249	0	0	1	0	0	0
BM3_k141_2571772	0	0	1	0	0	0
BM3_k141_2571929	0	0	1	0	0	0
BM3_k141_2571965	0	0	1	0	0	0
BM3_k141_2572080	0	0	1	0	0	0
BM3_k141_2572114	0	0	1	0	0	0
BM3_k141_2572139	0	0	1	0	0	0
BM3_k141_2572184	0	0	1	0	0	0
BM3_k141_2572264	0	0	1	0	0	0
BM3_k141_2572278	0	0	1	0	0	0
BM3_k141_2572420	0	0	1	0	0	0
BM3_k141_2572513	0	0	1	0	0	0
BM3_k141_2572595	0	0	1	0	0	0
BM3_k141_2572613	0	0	1	0	0	0
BM3_k141_2572906	0	0	1	0	0	0
BM3_k141_2572934	0	0	1	0	0	0
BM3_k141_2572987	0	0	1	0	0	0
BM3_k141_2573032	0	0	1	0	0	0
BM3_k141_2573091	0	0	1	0	0	0
BM3_k141_257316	0	0	1	0	0	0
BM3_k141_2573188	0	0	1	0	0	0
BM3_k141_2573335	0	0	1	0	0	0
BM3_k141_2573595	0	0	1	0	0	0
BM3_k141_25737	0	0	1	0	0	0
BM3_k141_2573971	0	0	1	0	0	0
BM3_k141_2574353	0	0	1	0	0	0
BM3_k141_2574623	0	0	1	0	0	0
BM3_k141_2574851	0	0	1	0	0	0
BM3_k141_2575177	0	0	1	0	0	0
BM3_k141_2575292	0	0	1	0	0	0
BM3_k141_257530	0	0	0	0	0	0
BM3_k141_2575402	0	0	1	0	0	0
BM3_k141_2575447	0	0	1	0	0	0
BM3_k141_2575610	0	0	1	0	0	0
BM3_k141_2575748	0	0	1	0	0	0
BM3_k141_2576088	0	0	1	0	0	0
BM3_k141_2576117	0	0	1	0	0	0
BM3_k141_2576138	0	0	1	0	0	0
BM3_k141_257615	0	0	1	0	0	0
BM3_k141_2576353	0	0	0	0	0	0
BM3_k141_2576359	0	0	1	0	0	0
BM3_k141_257652	0	0	1	0	0	0
BM3_k141_2576784	0	0	1	0	0	0
BM3_k141_2576864	0	0	1	0	0	0
BM3_k141_2576876	0	0	1	0	0	0
BM3_k141_2577206	0	0	1	0	0	0
BM3_k141_2577307	0	0	1	0	0	0
BM3_k141_2577356	0	0	1	0	0	0
BM3_k141_257748	0	0	1	0	0	0
BM3_k141_2577606	0	0	1	0	0	0
BM3_k141_2577999	0	0	1	0	0	0
BM3_k141_2578174	0	0	1	0	0	0
BM3_k141_2578218	0	0	1	0	0	0
BM3_k141_2578245	0	0	1	0	0	0
BM3_k141_2578616	0	0	1	0	0	0
BM3_k141_2578693	0	0	0	0	0	0
BM3_k141_257887	0	0	1	0	0	0
BM3_k141_2578960	0	0	1	0	0	0
BM3_k141_2579061	0	0	1	0	0	0
BM3_k141_2579078	0	0	1	0	0	0
BM3_k141_2579137	0	0	1	0	0	0
BM3_k141_2579390	0	0	0	0	0	0
BM3_k141_2579436	0	0	1	0	0	0
BM3_k141_2579705	0	0	1	0	0	0
BM3_k141_2579983	0	0	1	0	0	0
BM3_k141_2579997	0	0	1	0	0	0
BM3_k141_2580029	0	0	0	0	0	0
BM3_k141_2580091	0	0	1	0	0	0
BM3_k141_2580264	0	0	1	0	0	0
BM3_k141_2580596	0	0	0	0	0	0
BM3_k141_2581145	0	0	1	0	0	0
BM3_k141_2581429	0	0	1	0	0	0
BM3_k141_2581615	0	0	0	0	0	0
BM3_k141_2582097	0	0	1	0	0	0
BM3_k141_2582123	0	0	1	0	0	0
BM3_k141_25826	0	0	1	0	0	0
BM3_k141_2582618	0	0	1	0	0	0
BM3_k141_2582857	0	0	1	0	0	0
BM3_k141_2582949	0	0	1	0	0	0
BM3_k141_2582960	0	0	1	0	0	0
BM3_k141_2582971	0	0	1	0	0	0
BM3_k141_2583008	0	0	1	0	0	0
BM3_k141_2583303	0	0	1	0	0	0
BM3_k141_2583315	0	0	1	0	0	0
BM3_k141_2583451	0	0	1	0	0	0
BM3_k141_2583659	0	0	1	0	0	0
BM3_k141_2583764	0	0	1	0	0	0
BM3_k141_2583862	0	0	1	0	0	0
BM3_k141_2583988	0	0	0	0	0	0
BM3_k141_2584190	0	0	1	0	0	0
BM3_k141_2584195	0	0	1	0	0	0
BM3_k141_2584243	0	0	1	0	0	0
BM3_k141_2584263	0	0	1	0	0	0
BM3_k141_2584305	0	0	1	0	0	0
BM3_k141_2584450	0	0	1	0	0	0
BM3_k141_2584482	0	0	1	0	0	0
BM3_k141_2584556	0	0	1	0	0	0
BM3_k141_2584589	0	0	1	0	0	0
BM3_k141_2584870	0	0	1	0	0	0
BM3_k141_2585070	0	0	1	0	0	0
BM3_k141_258516	0	0	1	0	0	0
BM3_k141_2585199	0	0	1	0	0	0
BM3_k141_2585220	0	0	1	0	0	0
BM3_k141_2585242	0	0	1	0	0	0
BM3_k141_2585408	0	0	1	0	0	0
BM3_k141_2585739	0	0	1	0	0	0
BM3_k141_2585811	0	0	1	0	0	0
BM3_k141_2586168	0	0	1	0	0	0
BM3_k141_2586327	0	0	1	0	0	0
BM3_k141_2586440	0	0	1	0	0	0
BM3_k141_258669	0	0	1	0	0	0
BM3_k141_2586711	0	0	1	0	0	0
BM3_k141_2586934	0	0	1	0	0	0
BM3_k141_2586944	0	0	1	0	0	0
BM3_k141_2587033	0	0	1	0	0	0
BM3_k141_2587096	0	0	1	0	0	0
BM3_k141_2587252	0	0	1	0	0	0
BM3_k141_2587285	0	0	1	0	0	0
BM3_k141_2587329	0	0	1	0	0	0
BM3_k141_258747	0	0	1	0	0	0
BM3_k141_2587559	0	0	1	0	0	0
BM3_k141_2587709	0	0	1	0	0	0
BM3_k141_2587743	0	0	1	0	0	0
BM3_k141_2587746	0	0	1	0	0	0
BM3_k141_2587788	0	0	1	0	0	0
BM3_k141_2587797	0	0	1	0	0	0
BM3_k141_2587803	0	0	1	0	0	0
BM3_k141_2587811	0	0	1	0	0	0
BM3_k141_2587813	0	0	1	0	0	0
BM3_k141_2587998	0	0	1	0	0	0
BM3_k141_2588242	0	0	1	0	0	0
BM3_k141_258855	0	0	1	0	0	0
BM3_k141_2588590	0	0	1	0	0	0
BM3_k141_2588657	0	0	1	0	0	0
BM3_k141_2588724	0	0	1	0	0	0
BM3_k141_2588980	0	0	1	0	0	0
BM3_k141_2589118	0	0	1	0	0	0
BM3_k141_2589180	0	0	1	0	0	0
BM3_k141_2589251	0	0	1	0	0	0
BM3_k141_2589370	0	0	1	0	0	0
BM3_k141_2589519	0	0	1	0	0	0
BM3_k141_2589968	0	0	1	0	0	0
BM3_k141_2590038	0	0	1	0	0	0
BM3_k141_2590076	0	0	1	0	0	0
BM3_k141_2590251	0	0	1	0	0	0
BM3_k141_2590255	0	0	1	0	0	0
BM3_k141_2590274	0	0	1	0	0	0
BM3_k141_2590487	0	0	1	0	0	0
BM3_k141_2590503	0	0	1	0	0	0
BM3_k141_2590697	0	0	1	0	0	0
BM3_k141_2590781	0	0	1	0	0	0
BM3_k141_2590927	0	0	1	0	0	0
BM3_k141_2591080	0	0	1	0	0	0
BM3_k141_2591311	0	0	1	0	0	0
BM3_k141_2591695	0	0	1	0	0	0
BM3_k141_2591729	0	0	1	0	0	0
BM3_k141_259190	0	0	1	0	0	0
BM3_k141_259191	0	0	1	0	0	0
BM3_k141_2592006	0	0	1	0	0	0
BM3_k141_259218	0	0	1	0	0	0
BM3_k141_2592552	0	0	1	0	0	0
BM3_k141_2592697	0	0	1	0	0	0
BM3_k141_259281	0	0	1	0	0	0
BM3_k141_259292	0	0	1	0	0	0
BM3_k141_2592951	0	0	1	0	0	0
BM3_k141_2593062	0	0	1	0	0	0
BM3_k141_2593081	0	0	1	0	0	0
BM3_k141_2593125	0	0	1	0	0	0
BM3_k141_2593334	0	0	1	0	0	0
BM3_k141_2593380	0	0	1	0	0	0
BM3_k141_25934	0	0	1	0	0	0
BM3_k141_2593406	0	0	1	0	0	0
BM3_k141_2593485	0	0	1	0	0	0
BM3_k141_2593528	0	0	1	0	0	0
BM3_k141_2593841	0	0	1	0	0	0
BM3_k141_2593872	0	0	1	0	0	0
BM3_k141_2594061	0	0	1	0	0	0
BM3_k141_2594073	0	0	1	0	0	0
BM3_k141_2594168	0	0	1	0	0	0
BM3_k141_2594226	0	0	1	0	0	0
BM3_k141_259451	0	0	1	0	0	0
BM3_k141_2594553	0	0	1	0	0	0
BM3_k141_2594625	0	0	1	0	0	0
BM3_k141_2594747	0	0	1	0	0	0
BM3_k141_2594851	0	0	1	0	0	0
BM3_k141_2594926	0	0	1	0	0	0
BM3_k141_2594978	0	0	1	0	0	0
BM3_k141_2595144	0	0	1	0	0	0
BM3_k141_2595447	0	0	1	0	0	0
BM3_k141_2595486	0	0	1	0	0	0
BM3_k141_2595488	0	0	1	0	0	0
BM3_k141_259550	0	0	1	0	0	0
BM3_k141_2595551	0	0	1	0	0	0
BM3_k141_2595593	0	0	1	0	0	0
BM3_k141_2595612	0	0	1	0	0	0
BM3_k141_2596588	0	0	1	0	0	0
BM3_k141_2596834	0	0	1	0	0	0
BM3_k141_2597039	0	0	1	0	0	0
BM3_k141_2597529	0	0	1	0	0	0
BM3_k141_2597667	0	0	1	0	0	0
BM3_k141_2597695	0	0	1	0	0	0
BM3_k141_2597721	0	0	1	0	0	0
BM3_k141_2597927	0	0	1	0	0	0
BM3_k141_2597998	0	0	1	0	0	0
BM3_k141_2598142	0	0	1	0	0	0
BM3_k141_2598458	0	0	1	0	0	0
BM3_k141_2598460	0	0	1	0	0	0
BM3_k141_259860	0	0	1	0	0	0
BM3_k141_2598685	0	0	1	0	0	0
BM3_k141_259899	0	0	1	0	0	0
BM3_k141_2598994	0	0	1	0	0	0
BM3_k141_2599003	0	0	1	0	0	0
BM3_k141_2599436	0	0	0	0	0	0
BM3_k141_2599637	0	0	1	0	0	0
BM3_k141_2599684	0	0	1	0	0	0
BM3_k141_259986	0	0	1	0	0	0
BM3_k141_2599965	0	0	1	0	0	0
BM3_k141_2600083	0	0	1	0	0	0
BM3_k141_2600215	0	0	1	0	0	0
BM3_k141_2600227	0	0	1	0	0	0
BM3_k141_2600409	0	0	1	0	0	0
BM3_k141_2600506	0	0	1	0	0	0
BM3_k141_2600515	0	0	1	0	0	0
BM3_k141_2600613	0	0	1	0	0	0
BM3_k141_2600693	0	0	1	0	0	0
BM3_k141_2600748	0	0	1	0	0	0
BM3_k141_2600939	0	0	1	0	0	0
BM3_k141_2600962	0	0	1	0	0	0
BM3_k141_2600996	0	0	1	0	0	0
BM3_k141_2601234	0	0	1	0	0	0
BM3_k141_2601376	0	0	1	0	0	0
BM3_k141_260141	0	0	1	0	0	0
BM3_k141_2601431	0	0	1	0	0	0
BM3_k141_2601450	0	0	1	0	0	0
BM3_k141_2601469	0	0	1	0	0	0
BM3_k141_2601538	0	0	1	0	0	0
BM3_k141_2601762	0	0	1	0	0	0
BM3_k141_2601919	0	0	1	0	0	0
BM3_k141_2601953	0	0	1	0	0	0
BM3_k141_2602010	0	0	1	0	0	0
BM3_k141_2602138	0	0	1	0	0	0
BM3_k141_2602168	0	0	1	0	0	0
BM3_k141_2602533	0	0	1	0	0	0
BM3_k141_2602556	0	0	1	0	0	0
BM3_k141_2602772	0	0	1	0	0	0
BM3_k141_2602820	0	0	1	0	0	0
BM3_k141_2602835	0	0	1	0	0	0
BM3_k141_2602876	0	0	1	0	0	0
BM3_k141_2603025	0	0	1	0	0	0
BM3_k141_2603152	0	0	1	0	0	0
BM3_k141_2603229	0	0	1	0	0	0
BM3_k141_2603231	0	0	1	0	0	0
BM3_k141_2603484	0	0	1	0	0	0
BM3_k141_2603717	0	0	1	0	0	0
BM3_k141_2603736	0	0	1	0	0	0
BM3_k141_2603835	0	0	1	0	0	0
BM3_k141_2603847	0	0	1	0	0	0
BM3_k141_2603999	0	0	1	0	0	0
BM3_k141_2604042	0	0	1	0	0	0
BM3_k141_260414	0	0	1	0	0	0
BM3_k141_2604595	0	0	1	0	0	0
BM3_k141_2604703	0	0	1	0	0	0
BM3_k141_2604826	0	0	1	0	0	0
BM3_k141_2604991	0	0	1	0	0	0
BM3_k141_2605317	0	0	0	0	0	0
BM3_k141_2605491	0	0	1	0	0	0
BM3_k141_2605949	0	0	1	0	0	0
BM3_k141_2606020	0	0	1	0	0	0
BM3_k141_260616	0	0	1	0	0	0
BM3_k141_2606201	0	0	1	0	0	0
BM3_k141_2606760	0	0	1	0	0	0
BM3_k141_2606805	0	0	1	0	0	0
BM3_k141_2607026	0	0	1	0	0	0
BM3_k141_2607470	0	0	1	0	0	0
BM3_k141_2607545	0	0	1	0	0	0
BM3_k141_2608017	0	0	1	0	0	0
BM3_k141_2608099	0	0	1	0	0	0
BM3_k141_2608109	0	0	1	0	0	0
BM3_k141_2608140	0	0	1	0	0	0
BM3_k141_2608265	0	0	1	0	0	0
BM3_k141_2608603	0	0	1	0	0	0
BM3_k141_2608798	0	0	1	0	0	0
BM3_k141_2609439	0	0	1	0	0	0
BM3_k141_2609756	0	0	1	0	0	0
BM3_k141_260984	0	0	1	0	0	0
BM3_k141_2609878	0	0	1	0	0	0
BM3_k141_2609933	0	0	1	0	0	0
BM3_k141_2609978	0	0	1	0	0	0
BM3_k141_2609987	0	0	1	0	0	0
BM3_k141_2610000	0	0	1	0	0	0
BM3_k141_2610006	0	0	1	0	0	0
BM3_k141_2610031	0	0	1	0	0	0
BM3_k141_2610256	0	0	1	0	0	0
BM3_k141_2610305	1	0	1	0	0	0
BM3_k141_261036	0	0	1	0	0	0
BM3_k141_2610548	0	0	1	0	0	0
BM3_k141_2610578	0	0	1	0	0	0
BM3_k141_2610707	0	0	1	0	0	0
BM3_k141_2610910	0	0	1	0	0	0
BM3_k141_2611052	0	0	1	0	0	0
BM3_k141_2611253	0	0	1	0	0	0
BM3_k141_2611274	0	0	1	0	0	0
BM3_k141_2611677	0	0	1	0	0	0
BM3_k141_2611780	0	0	1	0	0	0
BM3_k141_261198	0	0	1	0	0	0
BM3_k141_2612061	0	0	1	0	0	0
BM3_k141_2612096	0	0	1	0	0	0
BM3_k141_2612112	0	0	1	0	0	0
BM3_k141_2612391	0	0	1	0	0	0
BM3_k141_2612493	0	0	1	0	0	0
BM3_k141_2613003	0	0	1	0	0	0
BM3_k141_2613374	0	0	1	0	0	0
BM3_k141_2613488	0	0	1	0	0	0
BM3_k141_2613536	0	0	1	0	0	0
BM3_k141_2613552	0	0	1	0	0	0
BM3_k141_261371	0	0	1	0	0	0
BM3_k141_2613832	0	0	1	0	0	0
BM3_k141_2613939	0	0	1	0	0	0
BM3_k141_2614086	0	0	1	0	0	0
BM3_k141_2614111	0	0	1	0	0	0
BM3_k141_2614120	0	0	1	0	0	0
BM3_k141_2614180	0	0	1	0	0	0
BM3_k141_2614297	0	0	1	0	0	0
BM3_k141_2614348	0	0	1	0	0	0
BM3_k141_2614399	0	0	1	0	0	0
BM3_k141_2614613	0	0	1	0	0	0
BM3_k141_2614924	0	0	1	0	0	0
BM3_k141_2615063	0	0	1	0	0	0
BM3_k141_2615125	0	0	1	0	0	0
BM3_k141_261513	0	0	1	0	0	0
BM3_k141_2615553	0	0	1	0	0	0
BM3_k141_2615658	0	0	1	0	0	0
BM3_k141_2615806	0	0	1	0	0	0
BM3_k141_2615861	0	0	1	0	0	0
BM3_k141_261619	0	0	1	0	0	0
BM3_k141_2616368	0	0	1	0	0	0
BM3_k141_2616480	0	0	1	0	0	0
BM3_k141_2616513	0	0	1	0	0	0
BM3_k141_2616529	0	0	1	0	0	0
BM3_k141_2616621	0	0	1	0	0	0
BM3_k141_2616762	0	0	1	0	0	0
BM3_k141_2617304	0	0	1	0	0	0
BM3_k141_2617481	0	0	1	0	0	0
BM3_k141_2617563	0	0	1	0	0	0
BM3_k141_2617651	0	0	1	0	0	0
BM3_k141_2617941	0	0	1	0	0	0
BM3_k141_2618010	0	0	1	0	0	0
BM3_k141_2618113	0	0	1	0	0	0
BM3_k141_2618126	0	0	0	0	0	0
BM3_k141_261814	0	0	0	0	0	0
BM3_k141_2618319	0	0	1	0	0	0
BM3_k141_2618338	0	0	1	0	0	0
BM3_k141_2618360	0	0	1	0	0	0
BM3_k141_2618446	0	0	1	0	0	0
BM3_k141_2618764	0	0	1	0	0	0
BM3_k141_2618773	0	0	1	0	0	0
BM3_k141_2618860	0	0	1	0	0	0
BM3_k141_2618963	0	0	1	0	0	0
BM3_k141_2619192	0	0	1	0	0	0
BM3_k141_2619193	0	0	1	0	0	0
BM3_k141_2619204	0	0	1	0	0	0
BM3_k141_2619360	0	0	1	0	0	0
BM3_k141_2619486	0	0	1	0	0	0
BM3_k141_261957	0	0	1	0	0	0
BM3_k141_2620034	0	0	1	0	0	0
BM3_k141_2620153	0	0	1	0	0	0
BM3_k141_2620158	0	0	1	0	0	0
BM3_k141_2620163	0	0	1	0	0	0
BM3_k141_2620519	0	0	1	0	0	0
BM3_k141_2620521	0	0	1	0	0	0
BM3_k141_2620656	0	0	1	0	0	0
BM3_k141_2621396	0	0	1	0	0	0
BM3_k141_262155	0	0	1	0	0	0
BM3_k141_2621560	0	0	1	0	0	0
BM3_k141_2621575	0	0	1	0	0	0
BM3_k141_2621685	0	0	1	0	0	0
BM3_k141_2621791	0	0	1	0	0	0
BM3_k141_2621947	0	0	1	0	0	0
BM3_k141_2621976	0	0	1	0	0	0
BM3_k141_2622324	0	0	1	0	0	0
BM3_k141_2622365	0	0	1	0	0	0
BM3_k141_2622441	0	0	1	0	0	0
BM3_k141_2622456	0	0	1	0	0	0
BM3_k141_2622494	0	0	1	0	0	0
BM3_k141_2622676	0	0	1	0	0	0
BM3_k141_262291	0	0	1	0	0	0
BM3_k141_2623174	0	0	1	0	0	0
BM3_k141_2623190	0	0	1	0	0	0
BM3_k141_2623254	0	0	1	0	0	0
BM3_k141_2623286	0	0	1	0	0	0
BM3_k141_26236	0	0	1	0	0	0
BM3_k141_2623717	0	0	1	0	0	0
BM3_k141_2624056	0	0	1	0	0	0
BM3_k141_2624283	0	0	1	0	0	0
BM3_k141_2624323	0	0	1	0	0	0
BM3_k141_2624790	0	0	1	0	0	0
BM3_k141_2625012	0	0	1	0	0	0
BM3_k141_2625286	0	0	1	0	0	0
BM3_k141_2625434	0	0	1	0	0	0
BM3_k141_26255	0	0	1	0	0	0
BM3_k141_2625569	0	0	1	0	0	0
BM3_k141_2625637	0	0	1	0	0	0
BM3_k141_2625755	0	0	1	0	0	0
BM3_k141_2625913	0	0	1	0	0	0
BM3_k141_2625981	0	0	1	0	0	0
BM3_k141_2626369	0	0	1	0	0	0
BM3_k141_2626528	0	0	1	0	0	0
BM3_k141_2626540	0	0	1	0	0	0
BM3_k141_2626732	0	0	1	0	0	0
BM3_k141_26268	0	0	1	0	0	0
BM3_k141_2626936	0	0	1	0	0	0
BM3_k141_2626995	0	0	1	0	0	0
BM3_k141_262704	0	0	1	0	0	0
BM3_k141_2627079	0	0	1	0	0	0
BM3_k141_2627226	0	0	1	0	0	0
BM3_k141_2627909	0	1	1	0	0	0
BM3_k141_26281	0	0	1	0	0	0
BM3_k141_2628153	0	0	1	0	0	0
