Contig	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
EHH1_k141_2842056	20	47	101	61	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2842253	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2842327	0	0	1	0	0	0	0	0	47	10	9	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2842384	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2842613	2	0	10	0	0	0	0	0	78	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2842616	0	0	1	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2842706	10	5	6	4	2	0	6	0	41	56	0	12	0	0	0	0	0	0	0	0	0
EHH1_k141_2842817	0	8	2	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2842828	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2843026	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2843073	2	0	1	0	0	0	0	2	30	15	0	21	0	0	0	0	0	0	0	0	0
EHH1_k141_2843079	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2843107	0	0	0	0	7	0	0	0	305	0	0	16	0	0	0	0	0	0	0	0	0
EHH1_k141_2843298	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2843456	0	0	0	0	0	0	0	0	19	0	2	17	2	0	0	0	2	0	2	4	0
EHH1_k141_2843544	0	0	2	0	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2843765	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2844052	0	0	4	0	0	0	0	0	12	4	7	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2844235	0	0	0	0	0	0	0	0	39	10	8	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2844241	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2844252	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2844328	0	0	0	0	3	0	0	2	19	4	4	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2844999	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2845052	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2845140	2	0	2	1	0	0	0	0	18	10	10	10	0	0	0	0	0	0	0	0	0
EHH1_k141_284520	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2845227	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2845557	0	4	0	0	0	0	0	0	4	7	0	3	0	0	0	0	0	0	0	0	0
EHH1_k141_2845588	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2845757	0	2	3	0	24	0	0	0	36	0	52	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2845969	4	4	3	6	8	0	0	0	26	22	2	14	0	0	0	0	0	0	0	0	0
EHH1_k141_2846169	0	5	1	0	1	0	0	5	5	7	1	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2846233	0	0	0	0	0	0	0	0	74	9	40	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2846361	5	0	1	0	0	0	0	0	17	1	4	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2846815	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_284716	6	19	8	14	16	0	2	0	68	6	2	7	0	0	0	0	0	0	0	0	0
EHH1_k141_2847180	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2847371	0	0	0	2	0	0	2	0	13	1	2	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2847412	0	0	0	0	0	0	0	0	16	9	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2847749	0	0	0	0	0	0	2	0	14	0	2	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2847850	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2848327	0	0	0	0	0	0	0	0	13	2	1	11	0	0	0	0	0	0	0	0	0
EHH1_k141_2848443	4	77	6	20	0	0	0	0	30	6	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_284850	0	0	0	0	0	0	0	0	32	8	2	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2848642	1	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2848704	0	2	0	2	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2849076	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2849341	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2850100	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2850109	0	2	8	0	0	0	0	0	21	4	0	5	0	0	0	0	0	0	0	0	0
EHH1_k141_2850330	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2850587	4	0	0	0	0	0	0	0	23	3	2	3	0	0	0	0	0	0	0	0	0
EHH1_k141_2850652	0	0	0	0	0	0	0	0	8	4	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_285068	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2850780	4	2	3	4	16	2	4	1	30	35	17	25	0	0	0	0	0	0	0	0	0
EHH1_k141_2850926	0	0	4	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851030	0	0	19	2	0	0	0	0	15	18	0	10	0	0	0	0	0	0	0	0	0
EHH1_k141_2851271	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851406	4	2	39	0	0	0	0	0	11	4	0	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2851496	0	0	2	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851570	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851629	6	2	9	4	0	0	6	0	162	19	0	23	0	0	0	0	0	0	0	0	0
EHH1_k141_2851663	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851736	2	0	0	5	0	0	0	2	73	8	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851931	0	2	0	2	0	0	0	0	6	1	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2851933	0	2	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2852116	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2852625	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2852655	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2852901	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2852955	0	0	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2853284	0	0	2	0	0	0	0	0	27	0	0	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2853332	0	1	7	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2853344	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2853595	0	0	1	8	0	0	0	0	4	1	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2853641	0	2	0	0	0	0	0	0	40	7	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2853847	0	0	0	0	0	0	0	0	8	0	1	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2853881	0	2	0	6	1	0	0	2	11	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2854032	0	0	8	2	0	0	0	0	38	23	104	20	0	0	0	0	0	0	0	0	0
EHH1_k141_2854043	0	30	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2854154	3	2	6	2	4	2	2	0	11	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2854256	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2854509	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2854692	2	0	7	0	0	0	0	0	8	15	11	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2854772	0	0	10	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2854793	0	0	0	0	0	0	0	0	22	4	5	5	0	0	0	0	0	0	0	0	0
EHH1_k141_2855119	0	1	2	4	5	0	4	0	8	0	2	8	0	0	0	0	0	0	0	0	0
EHH1_k141_2855170	0	0	0	6	0	0	0	0	5	2	0	43	0	0	0	0	0	0	0	0	0
EHH1_k141_285548	181	47	0	4	9	0	0	0	569	560	629	4	0	0	0	0	0	0	0	0	0
EHH1_k141_285554	2	2	0	0	0	0	0	0	8	2	7	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2855682	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_285574	2	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2855840	0	4	0	2	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2855921	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2856092	0	0	0	0	0	0	0	0	7	1	0	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2856188	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2856216	19	3	0	4	0	0	0	0	27	8	6	22	0	0	0	0	0	0	0	0	0
EHH1_k141_2856272	0	1	1	0	0	0	0	0	7	8	0	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2856328	0	0	0	0	0	0	0	0	21	0	3	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2856342	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2856620	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_285667	0	0	4	2	0	0	0	0	23	13	7	0	0	0	0	0	0	0	0	0	0
EHH1_k141_285673	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2857107	0	3	0	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2857126	0	0	0	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2857153	18	15	14	26	0	0	0	0	475	73	201	83	0	0	0	0	0	0	0	0	0
EHH1_k141_2857240	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2857259	5	2	3	0	1	0	0	0	23	15	19	9	0	0	0	0	0	0	0	0	0
EHH1_k141_2857293	0	0	0	0	0	0	0	0	11	2	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2857425	0	0	0	1	0	0	0	0	18	2	2	16	0	0	0	0	0	0	0	0	0
EHH1_k141_2857770	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2857813	4	2	3	1	0	0	0	0	13	19	2	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2857834	0	0	2	4	0	0	0	0	14	1	6	11	0	0	0	0	0	0	0	0	0
EHH1_k141_2857841	0	4	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2858140	0	4	2	0	0	0	2	3	19	10	49	42	0	0	0	0	0	0	0	0	0
EHH1_k141_2858293	2	0	2	0	4	0	4	0	33	0	6	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2858315	0	0	0	0	0	0	0	0	16	2	0	9	0	0	0	0	0	0	0	0	0
EHH1_k141_2858378	0	7	0	11	0	0	0	0	78	4	0	5	0	0	0	0	0	0	0	0	0
EHH1_k141_2858469	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2858480	3	1	0	1	0	0	0	0	6	4	0	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2858554	12	8	10	10	0	2	0	0	61	38	28	57	0	0	0	0	0	0	0	0	0
EHH1_k141_285876	0	0	0	0	0	0	0	0	12	12	2	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2858843	0	3	0	2	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2858886	0	0	0	3	0	0	0	0	56	26	2561	106	0	0	0	0	0	0	0	0	0
EHH1_k141_2859165	0	0	0	0	0	0	0	0	18	5	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2859241	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2859434	12	0	5	4	3	2	2	0	12	0	2	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2859529	0	0	1	0	0	0	0	0	7	1	5	0	0	0	0	0	0	0	0	0	0
EHH1_k141_285983	6	3	2	7	0	0	0	0	13	62	0	1	0	0	0	0	0	0	0	0	0
EHH1_k141_285990	0	0	0	0	0	5	0	1	78	108	123	125	0	0	0	0	0	0	0	0	0
EHH1_k141_2860066	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2860093	9	7	9	3	0	0	0	1	150	82	30	40	0	0	0	0	0	0	0	0	0
EHH1_k141_2860099	39	73	56	77	67	80	68	10	65	76	62	84	0	0	0	0	0	0	0	0	0
EHH1_k141_2860243	0	1	0	0	0	0	0	0	5	2	1	3	0	0	0	0	0	0	0	0	0
EHH1_k141_2860451	6	1	0	0	0	0	0	0	15	1	0	5	0	0	0	0	0	0	0	0	0
EHH1_k141_2860667	0	0	0	1	0	0	0	0	1	0	7	9	0	0	0	0	0	0	0	0	0
EHH1_k141_2860745	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2860747	0	0	7	0	0	0	0	0	9	20	135	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2860757	72	12	14	4	0	0	0	0	1049	47	42	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2860890	2	2	1	4	0	0	0	0	16	4	0	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2860917	4	4	6	0	1	0	0	1	19	9	0	9	0	0	0	0	0	0	0	0	0
EHH1_k141_2861030	0	0	2	2	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2861144	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2861317	0	0	1	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2861319	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2861746	0	0	1	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2861922	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862066	0	2	0	0	0	1	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2862108	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862145	0	5	4	2	3	0	0	0	32	6	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862195	0	0	0	0	0	0	0	0	29	2	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862249	2	2	0	0	0	0	0	0	8	5	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862253	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0
EHH1_k141_2862357	0	0	2	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2862446	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862475	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862536	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2862891	0	0	0	0	1	0	0	0	39	9	0	23	0	0	0	0	0	0	0	0	0
EHH1_k141_286305	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2863320	23	0	8	6	0	0	0	0	129	98	29	50	0	0	0	0	0	0	0	0	0
EHH1_k141_2863388	1445	1088	626	842	0	0	0	0	3009	2626	262	3087	0	0	0	0	0	0	0	0	0
EHH1_k141_2863456	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2863844	2	0	8	4	0	0	0	0	20	1	6	10	0	0	0	0	0	0	0	0	0
EHH1_k141_286393	0	0	4	4	0	0	0	0	12	22	21	11	0	0	0	0	0	0	0	0	0
EHH1_k141_2864071	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2864284	2	2	2	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2864314	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2864559	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2864875	0	4	3	2	0	0	0	0	83	32	19	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2865044	4	19	99	3	0	0	0	0	20	41	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2865128	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0
EHH1_k141_2865405	1	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2865564	0	0	3	0	0	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2865663	0	2	2	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2865665	0	2	0	2	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2865870	0	3	0	3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2866277	37	25	128	2	0	3	0	0	88	34	0	56	0	0	0	0	0	0	0	0	0
EHH1_k141_286628	0	0	0	1	0	0	0	0	15	4	4	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2866312	0	77	24	127	0	0	0	0	195	182	238	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2866574	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2866800	6	6	21	10	0	0	0	0	83	12	10	37	0	0	0	0	0	0	0	0	0
EHH1_k141_2866966	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867050	0	8	5	7	0	2	0	0	29	17	46	48	0	0	0	0	0	0	0	0	0
EHH1_k141_2867291	0	0	5	0	0	0	0	0	7	2	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_286737	43	63	79	9	6	0	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867464	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867555	0	0	0	0	0	0	0	0	23	0	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867563	0	0	0	1	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867639	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867668	0	1	5	0	0	0	0	0	17	0	0	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2867779	0	0	4	2	0	0	0	2	4	12	2	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867883	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2867978	13	8	2	0	0	0	0	0	142	120	129	5	0	0	0	0	0	0	0	0	0
EHH1_k141_2868055	5	0	2	0	0	0	0	0	4	2	5	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2868212	3	3	0	1	4	4	0	0	32	0	2	2	0	0	0	0	0	0	0	0	0
EHH1_k141_286850	0	0	4	2	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2868577	0	6	32	3	0	0	0	0	40	22	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2868637	6	3	0	0	0	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2868834	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2868931	0	0	0	0	0	0	0	0	28	13	2	35	0	0	0	0	0	0	0	0	0
EHH1_k141_2869198	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2869354	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2869400	0	0	0	0	0	0	0	0	9	9	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2869791	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_286995	0	0	0	0	0	0	1	0	19	2	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2870040	2	2	1	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2870122	13	6	6	0	0	0	0	0	31	37	0	16	0	0	0	0	0	0	0	0	0
EHH1_k141_2870226	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2870390	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2870395	2	2	3	7	0	0	12	0	27	2	6	10	0	0	0	0	0	0	0	0	0
EHH1_k141_2870448	0	0	0	0	0	0	0	0	16	3	6	13	0	0	0	0	0	0	0	0	0
EHH1_k141_2870797	20	15	25	6	0	0	0	0	217	56	52	37	0	0	0	0	0	0	0	0	0
EHH1_k141_2871066	0	0	0	0	0	0	0	0	16	3	1	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2871097	0	0	0	0	0	0	0	0	2	22	2	10	0	0	0	0	0	0	0	0	0
EHH1_k141_2871523	2	5	0	9	0	1	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_287174	15	11	5	5	5	5	1	0	20	2	2	6	0	0	0	0	0	0	0	0	0
EHH1_k141_287180	7	0	9	0	0	11	34	0	33	5	8	0	0	0	0	0	0	0	0	0	0
EHH1_k141_287192	1	0	0	0	5	2	0	0	4	6	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_287195	0	1	0	1	0	0	0	0	15	94	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2871962	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2872023	126	106	130	185	971	565	376	140	116	137	49	193	0	0	0	0	0	0	0	0	0
EHH1_k141_2872075	64	10	12	19	0	0	0	0	34	38	0	9	0	0	0	0	0	0	0	0	0
EHH1_k141_2872704	0	0	12	1	0	0	0	0	78	24	60	12	0	0	0	0	0	0	0	0	0
EHH1_k141_2872743	0	0	1	0	2	1	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2872748	209	191	168	340	353	368	182	57	160	128	120	111	0	0	0	0	0	0	0	0	0
EHH1_k141_287275	0	0	0	0	0	0	0	0	22	2	1	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2872957	0	0	6	0	0	0	0	0	18	5	36	4	0	0	0	0	0	0	0	0	0
EHH1_k141_287309	6	0	0	0	0	0	0	0	14	0	4	2	0	0	6	0	0	0	0	0	0
EHH1_k141_2873192	0	1	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2873262	0	2	0	0	0	0	0	0	13	2	0	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2873299	12	1	10	7	0	2	0	0	76	2	6	22	0	0	0	0	0	0	0	0	0
EHH1_k141_2873358	0	0	0	0	0	0	0	0	5	0	1	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2873452	6	14	17	11	0	0	1	4	24	12	13	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2873520	4	6	0	0	0	0	0	0	25	2	0	6	0	0	0	0	0	0	0	0	0
EHH1_k141_2873675	0	0	0	0	0	0	0	0	9	69	44	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2874022	1	19	2	20	2	7	6	1	14	3	4	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2874112	2	0	0	0	0	0	0	0	15	2	1	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2874135	0	0	0	0	0	0	0	0	16	2	1	5	0	0	0	0	0	0	0	0	0
EHH1_k141_287442	0	0	0	0	0	2	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2874458	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	1	0
EHH1_k141_2874561	0	0	0	1	0	0	0	0	56	28	7	14	0	0	0	0	0	0	0	0	0
EHH1_k141_2874578	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_287461	0	1	0	1	0	0	0	0	10	1	0	0	0	0	0	0	0	2	0	2	0
EHH1_k141_287471	0	2	0	0	0	0	0	0	30	1	4	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2874749	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2874964	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2875024	2	1	4	0	0	0	0	0	16	3	7	4	0	0	0	0	0	0	0	0	0
EHH1_k141_2875062	0	4	1	1	6	0	1	0	26	3	2	2	0	0	0	0	0	0	0	0	0
EHH1_k141_2875080	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2875147	2	0	6	10	0	0	0	0	103	16	6	1	0	0	0	0	0	0	0	0	0
EHH1_k141_2875401	11	3	10	0	0	0	0	0	27	18	22	20	0	0	0	0	0	0	0	0	0
EHH1_k141_2875741	0	0	2	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2875888	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2875936	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
EHH1_k141_2876131	2	0	2	10	1	1	2	0	70	0	0	2	0	0	0	0	0	0	0	0	0
EHH1_k141_287625	13	3	2	2	0	0	0	0	14	8	0	187	0	0	0	0	0	0	0	0	0
EHH1_k141_2876419	0	6	50	0	4	2	24	6	21	8	2	0	0	0	0	0	0	0	0	0	0
